site_id,lat,lon,timestamp,observed,predicted,residual,model_version,siteengname,countyen,townshipen,basinen,riveren,Arsenic,Biochemical Oxygen Demand,Cadmium,Chemical Oxygen Demand,Chloride,Coliform Group,Conductivity,Copper,Dissolved Oxygen,Dissolved Oxygen Saturation,Hexavalent Chromium,Lead,Manganese,Mercury,NH3-N,Nickel,Nitrate-Nitrogen,Nitrite-Nitrogen,River Pollution Index,Selenium,Silver,Suspended Solid,Temperature,Total Organic Carbon,Total-Phosphate,Water Temperature,Zinc,pH,year,index,absolute_residual,is_anomaly,direction,threshold
1051,25.0097311,121.2826431,2025-10-01 13:05:33,5.75,5.639524997814461,0.11047500218553896,Gradient Boosting,Singein Bridge,Taoyuan County,Taoyuan District,Nankan River,Jiiadong River,,11.9,,31.6,,440000.0,474.0,,4.0,54.1,,,,,7.25,,,,5.75,,,17.9,33.0,,,30.6,,7.27,2025,123,0.11047500218553896,False,normal,0.4044246213148957
1051,25.0097311,121.2826431,2026-07-08 13:38:51,5.0,4.5522390693200565,0.4477609306799435,Gradient Boosting,Singein Bridge,Taoyuan County,Taoyuan District,Nankan River,Jiiadong River,0.0016,5.3,0.001,26.5,,310000.0,435.0,0.005,5.6,76.8,0.002,0.003,0.13,0.0003,3.02,0.009,2.49,,5.0,,0.001,16.9,33.0,,0.83,31.9,0.02,7.63,2026,124,0.4477609306799435,True,high,0.4044246213148957
1052,25.0343333,121.2775278,2021-01-06 13:49:49,5.0,5.331880944808908,-0.3318809448089084,Gradient Boosting,Jiadong River Bridge,Taoyuan County,Lujhu District,Nankan River,Jiiadong River,0.0007,13.5,0.001,41.1,,45000.0,676.0,0.008,5.1,53.6,0.002,0.003,0.148,0.0003,9.53,0.009,2.21,0.498,5.0,0.001,0.001,14.8,17.0,10.1,1.32,17.7,0.023,7.58,2021,125,0.3318809448089084,False,normal,0.4044246213148957
1052,25.0343333,121.2775278,2025-10-01 13:50:13,5.5,5.434276677519803,0.06572332248019741,Gradient Boosting,Jiadong River Bridge,Taoyuan County,Lujhu District,Nankan River,Jiiadong River,,10.3,,37.2,,32000.0,673.0,,5.4,74.8,,,,,5.74,,,,5.5,,,37.5,33.0,,,32.0,,7.4,2025,126,0.06572332248019741,False,normal,0.4044246213148957
1052,25.0343333,121.2775278,2026-07-08 14:11:54,3.5,3.859586513348872,-0.35958651334887204,Gradient Boosting,Jiadong River Bridge,Taoyuan County,Lujhu District,Nankan River,Jiiadong River,0.0012,9.2,0.001,31.4,,16000.0,583.0,0.006,7.4,104.4,0.002,0.003,0.076,0.0003,2.32,0.011,2.71,,3.5,,0.001,9.5,33.0,,0.753,33.2,0.015,7.72,2026,127,0.35958651334887204,False,normal,0.4044246213148957
1053,24.87427,121.2132911,2021-01-06 07:02:41,5.75,5.639524997814461,0.11047500218553896,Gradient Boosting,Meidooli Bridge,Taoyuan County,Longtan District,Laojiie River,Laojiie River,0.0005,7.0,0.001,26.4,,480000.0,424.0,0.002,4.4,45.6,0.002,0.003,0.042,0.0003,11.2,0.005,2.14,0.251,5.75,0.001,0.001,5.7,15.0,6.39,1.5,16.3,0.025,7.21,2021,128,0.11047500218553896,False,normal,0.4044246213148957
1053,24.87427,121.2132911,2025-10-01 08:04:43,8.0,7.50814552863461,0.4918544713653903,Gradient Boosting,Meidooli Bridge,Taoyuan County,Longtan District,Laojiie River,Laojiie River,,23.5,,63.6,,620000.0,340.0,,4.3,53.9,,,,,3.59,,,,8.0,,,77.8,27.0,,,26.2,,6.85,2025,129,0.4918544713653903,True,high,0.4044246213148957
1053,24.87427,121.2132911,2026-07-08 08:00:39,3.75,3.9024432363614605,-0.1524432363614605,Gradient Boosting,Meidooli Bridge,Taoyuan County,Longtan District,Laojiie River,Laojiie River,0.0012,3.0,0.001,16.4,,220000.0,320.0,0.004,5.0,64.9,0.002,0.003,0.128,0.0003,6.58,0.005,1.17,,3.75,,0.001,15.1,27.0,,1.01,27.2,0.018,7.04,2026,130,0.1524432363614605,False,normal,0.4044246213148957
1054,24.9248289,121.2124419,2021-01-06 10:47:00,3.5,3.792516559429248,-0.2925165594292478,Gradient Boosting,Peishih Bridge,Taoyuan County,Pingjhen Dstrict,Laojiie River,Laojiie River,0.0005,9.4,0.001,21.8,,580000.0,580.0,0.008,7.4,76.6,0.002,0.003,0.072,0.0003,2.87,0.009,4.25,0.315,3.5,0.001,0.001,7.8,16.0,5.4,0.574,16.3,0.015,7.32,2021,131,0.2925165594292478,False,normal,0.4044246213148957
1054,24.9248289,121.2124419,2025-10-01 09:26:39,4.25,4.365221525267194,-0.1152215252671942,Gradient Boosting,Peishih Bridge,Taoyuan County,Pingjhen Dstrict,Laojiie River,Laojiie River,,3.4,,21.7,,380000.0,698.0,,5.1,65.6,,,,,3.3,,,,4.25,,,7.4,32.0,,,27.9,,7.39,2025,132,0.1152215252671942,False,normal,0.4044246213148957
1054,24.9248289,121.2124419,2026-07-08 11:19:59,2.25,2.461393061845684,-0.21139306184568385,Gradient Boosting,Peishih Bridge,Taoyuan County,Pingjhen Dstrict,Laojiie River,Laojiie River,0.0009,2.1,0.001,13.0,,110000.0,656.0,0.024,7.1,95.2,0.002,0.003,0.202,0.0003,1.67,0.007,2.91,,2.25,,0.001,9.2,31.0,,0.296,29.7,0.019,7.52,2026,133,0.21139306184568385,False,normal,0.4044246213148957
1055,24.9433769,121.210095,2021-01-06 11:36:00,5.0,4.839686734236574,0.16031326576342586,Gradient Boosting,Songwu,Taoyuan County,Pingjhen Dstrict,Laojiie River,Laojiie River,0.0036,9.8,0.001,39.5,,190000.0,1070.0,0.047,7.8,80.5,0.002,0.003,0.147,0.0003,4.74,0.013,6.39,0.46,5.0,0.001,0.001,21.4,15.0,8.75,2.96,16.3,0.16,7.56,2021,134,0.16031326576342586,False,normal,0.4044246213148957
1055,24.9433769,121.210095,2025-10-01 10:07:47,5.5,5.399288018049118,0.10071198195088193,Gradient Boosting,Songwu,Taoyuan County,Pingjhen Dstrict,Laojiie River,Laojiie River,,8.2,,29.4,,62000.0,1280.0,,6.0,78.8,,,,,4.59,,,,5.5,,,24.8,33.0,,,29.0,,7.48,2025,135,0.10071198195088193,False,normal,0.4044246213148957
1055,24.9433769,121.210095,2026-07-08 11:59:32,2.25,2.571615315406589,-0.32161531540658883,Gradient Boosting,Songwu,Taoyuan County,Pingjhen Dstrict,Laojiie River,Laojiie River,0.0012,3.0,0.001,20.8,,120000.0,814.0,0.023,7.1,96.8,0.002,0.003,0.131,0.0003,1.86,0.01,2.9,,2.25,,0.001,9.5,32.0,,1.27,31.6,0.05,7.82,2026,136,0.32161531540658883,False,normal,0.4044246213148957
1056,25.0049556,121.2093447,2021-01-06 14:59:30,5.0,4.839686734236574,0.16031326576342586,Gradient Boosting,Shinpoo Bridge,Taoyuan County,Jhongli Dstrict,Laojiie River,Laojiie River,0.0026,8.7,0.001,28.2,,71000.0,1050.0,0.04,7.9,83.8,0.002,0.006,0.116,0.0003,5.08,0.009,4.79,0.377,5.0,0.001,0.001,22.2,15.0,6.93,1.77,17.6,0.061,7.56,2021,137,0.16031326576342586,False,normal,0.4044246213148957
1056,25.0049556,121.2093447,2025-10-01 14:31:27,4.0,4.102944958127322,-0.1029449581273223,Gradient Boosting,Shinpoo Bridge,Taoyuan County,Jhongli Dstrict,Laojiie River,Laojiie River,,6.0,,21.2,,5500.0,668.0,,7.0,96.4,,,,,2.9,,,,4.0,,,37.9,33.0,,,31.6,,7.82,2025,138,0.1029449581273223,False,normal,0.4044246213148957
1056,25.0049556,121.2093447,2026-07-08 15:07:14,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Shinpoo Bridge,Taoyuan County,Jhongli Dstrict,Laojiie River,Laojiie River,0.0019,2.0,0.001,19.7,,4500.0,846.0,0.018,9.9,141.4,0.002,0.003,0.044,0.0003,0.2,0.006,3.39,,1.0,,0.001,6.5,32.0,,0.832,33.6,0.033,8.72,2026,139,0.25332040263271094,False,normal,0.4044246213148957
1057,25.0637581,121.1963969,2021-01-06 15:47:29,3.5,3.859586513348872,-0.35958651334887204,Gradient Boosting,Jhongjheng Bridge,Taoyuan County,Dayuan District,Laojiie River,Laojiie River,0.0018,10.7,0.001,28.2,,59000.0,894.0,0.022,6.7,69.0,0.002,0.004,0.077,0.0003,2.36,0.007,6.2,0.454,3.5,0.001,0.001,15.6,16.0,6.8,1.58,16.4,0.05,7.4,2021,140,0.35958651334887204,False,normal,0.4044246213148957
1057,25.0637581,121.1963969,2025-10-01 15:19:11,2.5,2.7190046138363475,-0.2190046138363475,Gradient Boosting,Jhongjheng Bridge,Taoyuan County,Dayuan District,Laojiie River,Laojiie River,,4.1,,21.6,,19000.0,527.0,,8.6,119.8,,,,,0.75,,,,2.5,,,20.4,32.0,,,33.2,,8.66,2025,141,0.2190046138363475,False,normal,0.4044246213148957
1057,25.0637581,121.1963969,2026-07-08 15:48:00,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Jhongjheng Bridge,Taoyuan County,Dayuan District,Laojiie River,Laojiie River,0.0019,2.7,0.001,20.6,,5000.0,538.0,0.012,9.5,136.4,0.002,0.003,0.066,0.0003,0.29,0.005,2.05,,1.0,,0.001,15.1,32.0,,0.575,34.5,0.013,9.58,2026,142,0.25332040263271094,False,normal,0.4044246213148957
1058,25.0774436,121.1776119,2021-01-06 09:39:00,3.5,3.859586513348872,-0.35958651334887204,Gradient Boosting,Shiutsugan No.1,Taoyuan County,Dayuan District,Laojiie River,Laojiie River,0.0016,11.3,0.001,26.4,149.0,90000.0,1450.0,0.02,7.4,75.5,0.002,0.003,0.096,0.0003,2.91,0.01,5.66,0.419,3.5,0.001,0.001,14.6,16.0,6.79,2.12,16.6,0.053,7.39,2021,143,0.35958651334887204,False,normal,0.4044246213148957
1058,25.0774436,121.1776119,2025-10-01 11:19:43,2.0,1.777986066479748,0.222013933520252,Gradient Boosting,Shiutsugan No.1,Taoyuan County,Dayuan District,Laojiie River,Laojiie River,,3.1,,20.2,105.0,16000.0,797.0,,8.1,109.6,,,,,0.64,,,,2.0,,,15.4,33.0,,,31.5,,7.65,2025,144,0.222013933520252,False,normal,0.4044246213148957
1058,25.0774436,121.1776119,2026-07-08 10:11:59,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Shiutsugan No.1,Taoyuan County,Dayuan District,Laojiie River,Laojiie River,0.0016,2.3,0.001,31.4,77.4,28000.0,1040.0,0.017,10.1,136.8,0.002,0.003,0.091,0.0003,0.45,0.012,2.43,,1.0,,0.001,10.8,31.0,,0.816,31.2,0.03,8.32,2026,145,0.25332040263271094,False,normal,0.4044246213148957
1059,24.8945556,121.1558889,2021-01-06 08:57:06,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Yunin no. 1 Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,0.0008,1.7,0.001,9.3,,5600.0,270.0,0.001,9.3,94.8,0.002,0.003,0.046,0.0003,0.37,0.005,3.52,0.142,1.0,0.001,0.001,2.1,16.0,2.66,0.157,15.4,0.007,7.51,2021,146,0.04288671797889254,False,normal,0.4044246213148957
1059,24.8945556,121.1558889,2026-07-08 09:44:18,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Yunin no. 1 Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,0.0012,1.1,0.001,9.2,,23000.0,206.0,0.003,8.1,104.5,0.002,0.003,0.053,0.0003,0.05,0.005,1.71,,1.0,,0.001,2.4,29.0,,0.204,27.0,0.007,7.56,2026,147,0.04288671797889254,False,normal,0.4044246213148957
1059,24.8944722,121.1559722,2025-10-01 08:57:05,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Yunin no. 1 Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,,1.1,,9.4,,16000.0,256.0,,7.2,88.7,,,,,0.15,,,,1.0,,,7.3,28.0,,,26.2,,7.23,2025,148,0.04288671797889254,False,normal,0.4044246213148957
1060,24.918755,121.1462769,2021-01-06 09:36:00,4.5,4.592685531705534,-0.09268553170553417,Gradient Boosting,Yuemei Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,0.0054,11.0,0.001,29.7,,72000.0,526.0,0.009,7.3,75.3,0.002,0.003,0.078,0.0003,8.74,0.019,1.13,0.304,4.5,0.001,0.001,8.9,16.0,6.96,0.973,16.4,0.034,7.54,2021,149,0.09268553170553417,False,normal,0.4044246213148957
1060,24.918755,121.1462769,2025-10-01 09:36:48,5.0,4.952457312110159,0.04754268788984106,Gradient Boosting,Yuemei Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,,14.8,,25.0,,29000.0,1480.0,,5.6,73.7,,,,,12.6,,,,5.0,,,11.9,29.0,,,29.1,,7.62,2025,150,0.04754268788984106,False,normal,0.4044246213148957
1060,24.918755,121.1462769,2026-07-08 10:21:41,5.0,4.952457312110159,0.04754268788984106,Gradient Boosting,Yuemei Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,0.0017,5.6,0.001,19.2,,90000.0,1150.0,0.019,5.9,79.5,0.002,0.003,0.222,0.0003,5.88,0.005,1.0,,5.0,,0.001,10.2,32.0,,0.714,30.4,0.022,7.56,2026,151,0.04754268788984106,False,normal,0.4044246213148957
1061,24.93579,121.1237411,2021-01-06 10:17:00,5.0,5.019527266029783,-0.019527266029783164,Gradient Boosting,Laofandian Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,0.001,10.6,0.001,29.6,,27000.0,721.0,0.007,6.1,64.3,0.002,0.003,0.116,0.0003,5.09,0.01,1.45,0.268,5.0,0.001,0.001,13.0,16.0,6.76,0.71,17.5,0.027,7.58,2021,152,0.019527266029783164,False,normal,0.4044246213148957
1061,24.93579,121.1237411,2025-10-01 10:16:18,5.0,4.972446283724869,0.027553716275130924,Gradient Boosting,Laofandian Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,,8.6,,31.7,,42000.0,1200.0,,7.2,98.6,,,,,4.79,,,,5.0,,,23.3,31.0,,,31.6,,7.78,2025,153,0.027553716275130924,False,normal,0.4044246213148957
1061,24.93579,121.1237411,2026-07-08 11:09:00,3.75,3.6654615640521526,0.08453843594784738,Gradient Boosting,Laofandian Bridge,Taoyuan County,Yangmei District,Shezih River,Shezih River,0.0019,4.8,0.001,31.5,,180000.0,932.0,0.02,8.5,117.7,0.002,0.003,0.149,0.0003,3.05,0.005,1.59,,3.75,,0.001,16.2,34.0,,1.01,32.0,0.019,7.89,2026,154,0.08453843594784738,False,normal,0.4044246213148957
1062,24.9608469,121.0940469,2021-01-06 10:58:28,4.5,4.493411643436057,0.006588356563942632,Gradient Boosting,Shezih Bridge,Taoyuan County,Sinwu District,Shezih River,Shezih River,0.0015,16.1,0.001,40.9,,33000.0,525.0,0.006,8.8,88.8,0.002,0.003,0.158,0.0003,2.46,0.008,3.55,0.561,4.5,0.001,0.001,9.8,17.0,5.97,0.559,15.8,0.017,7.65,2021,155,0.006588356563942632,False,normal,0.4044246213148957
1062,24.9608469,121.0940469,2025-10-01 10:56:31,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Shezih Bridge,Taoyuan County,Sinwu District,Shezih River,Shezih River,,2.3,,22.7,,2800.0,731.0,,8.9,120.6,,,,,0.3,,,,1.0,,,9.9,33.0,,,31.3,,8.04,2025,156,0.25332040263271094,False,normal,0.4044246213148957
1062,24.9608469,121.0940469,2026-07-08 11:42:49,3.25,3.001244424197544,0.248755575802456,Gradient Boosting,Shezih Bridge,Taoyuan County,Sinwu District,Shezih River,Shezih River,0.0021,19.7,0.001,45.8,,60000.0,916.0,0.015,7.2,99.7,0.002,0.003,0.047,0.0003,0.39,0.005,2.98,,3.25,,0.001,9.0,37.0,,0.63,32.0,0.018,7.98,2026,157,0.248755575802456,False,normal,0.4044246213148957
1063,24.9829919,121.0273061,2021-01-06 14:27:55,6.25,6.086399504696623,0.16360049530337673,Gradient Boosting,Bendzugon Bridge,Taoyuan County,Sinwu District,Shezih River,Shezih River,0.0013,13.7,0.001,102.0,,140000.0,2130.0,0.009,2.9,32.3,0.002,0.003,0.236,0.0003,3.1,0.023,0.16,0.055,6.25,0.001,0.001,23.3,17.0,28.0,1.19,21.6,0.034,8.05,2021,158,0.16360049530337673,False,normal,0.4044246213148957
1063,24.9829919,121.0273061,2025-10-01 14:26:42,9.0,8.38805628674965,0.6119437132503496,Gradient Boosting,Bendzugon Bridge,Taoyuan County,Sinwu District,Shezih River,Shezih River,,20.8,,87.5,,290000.0,1650.0,,1.2,15.8,,,,,3.21,,,,9.0,,,59.5,33.0,,,34.8,,7.94,2025,159,0.6119437132503496,True,high,0.4044246213148957
1063,24.9829919,121.0273061,2026-07-08 15:11:36,4.75,4.861927953780015,-0.11192795378001463,Gradient Boosting,Bendzugon Bridge,Taoyuan County,Sinwu District,Shezih River,Shezih River,0.0031,7.0,0.001,80.8,,76000.0,1240.0,0.005,3.0,42.5,0.002,0.003,0.169,0.0003,1.18,0.005,2.23,,4.75,,0.001,17.3,38.0,,0.914,35.2,0.016,7.83,2026,160,0.11192795378001463,False,normal,0.4044246213148957
1064,24.9439439,121.0881331,2021-01-06 11:26:00,4.0,4.170014912046946,-0.17001491204694563,Gradient Boosting,Yuanben Bridge,Taoyuan County,Yangmei District,Fusing River,Fusing River,0.0013,11.4,0.001,40.7,,87000.0,550.0,0.008,9.8,100.3,0.002,0.003,0.1,0.0003,2.28,0.015,2.27,0.276,4.0,0.001,0.001,24.7,17.0,7.82,0.67,16.1,0.022,7.92,2021,161,0.17001491204694563,False,normal,0.4044246213148957
1064,24.9439439,121.0881331,2025-10-01 11:26:24,1.5,1.558881584799334,-0.05888158479933403,Gradient Boosting,Yuanben Bridge,Taoyuan County,Yangmei District,Fusing River,Fusing River,,3.1,,25.2,,14000.0,526.0,,8.4,115.7,,,,,0.2,,,,1.5,,,17.9,35.0,,,31.8,,7.9,2025,162,0.05888158479933403,False,normal,0.4044246213148957
1064,24.9439439,121.0881331,2026-07-08 12:13:07,1.0,1.1994468107377063,-0.19944681073770631,Gradient Boosting,Yuanben Bridge,Taoyuan County,Yangmei District,Fusing River,Fusing River,0.0017,1.5,0.001,16.0,,60000.0,380.0,0.006,9.9,140.7,0.002,0.003,0.046,0.0003,0.06,0.005,1.21,,1.0,,0.001,7.2,38.0,,0.248,33.7,0.007,8.85,2026,163,0.19944681073770631,False,normal,0.4044246213148957
1065,24.9434461,121.0459569,2021-01-06 12:57:00,3.75,3.736252140293126,0.013747859706874088,Gradient Boosting,Sinhoo Bridge,Taoyuan County,Sinwu District,Fusing River,Fusing River,0.0014,4.2,0.001,23.2,,1900.0,548.0,0.005,8.3,85.1,0.002,0.003,0.305,0.0003,4.1,0.006,0.27,0.058,3.75,0.001,0.001,3.8,15.0,6.96,0.718,16.5,0.009,7.46,2021,164,0.013747859706874088,False,normal,0.4044246213148957
1065,24.9434461,121.0459569,2025-10-01 12:56:17,2.75,3.003153121936461,-0.2531531219364611,Gradient Boosting,Sinhoo Bridge,Taoyuan County,Sinwu District,Fusing River,Fusing River,,4.5,,24.2,,18000.0,472.0,,6.6,90.3,,,,,1.41,,,,2.75,,,10.0,34.0,,,32.2,,7.57,2025,165,0.2531531219364611,False,normal,0.4044246213148957
1065,24.9434461,121.0459569,2026-07-08 13:43:09,1.5,1.4982394323097659,0.0017605676902341383,Gradient Boosting,Sinhoo Bridge,Taoyuan County,Sinwu District,Fusing River,Fusing River,0.0029,2.7,0.001,20.6,,15000.0,446.0,0.005,7.7,110.0,0.002,0.003,0.127,0.0003,0.68,0.005,0.42,,1.5,,0.001,6.0,37.0,,0.538,34.2,0.006,8.13,2026,166,0.0017605676902341383,False,normal,0.4044246213148957
1066,24.9399011,121.002716,2021-01-06 13:38:00,3.5,3.792516559429248,-0.2925165594292478,Gradient Boosting,Shenkeng Bridge,Hsinchu County,Sinfong Township,Fusing River,Fusing River,0.0013,6.3,0.001,22.2,,7000.0,597.0,0.005,7.0,70.8,0.002,0.003,0.081,0.0003,1.61,0.01,3.85,0.372,3.5,0.001,0.001,12.3,17.0,5.9,1.07,16.2,0.018,7.55,2021,167,0.2925165594292478,False,normal,0.4044246213148957
1066,24.9399011,121.002716,2025-10-01 13:36:19,2.0,2.8121028520956335,-0.8121028520956335,Gradient Boosting,Shenkeng Bridge,Hsinchu County,Sinfong Township,Fusing River,Fusing River,,3.0,,22.6,,2400.0,515.0,,5.7,77.8,,,,,0.98,,,,2.0,,,10.5,34.0,,,32.6,,7.63,2025,168,0.8121028520956335,True,low,0.4044246213148957
1066,24.9399011,121.002716,2026-07-08 14:24:00,2.25,2.571615315406589,-0.32161531540658883,Gradient Boosting,Shenkeng Bridge,Hsinchu County,Sinfong Township,Fusing River,Fusing River,0.0021,2.3,0.001,19.3,,11000.0,431.0,0.005,8.4,117.7,0.002,0.003,0.073,0.0003,1.53,0.005,0.54,,2.25,,0.001,6.4,37.0,,0.552,33.4,0.012,8.17,2026,169,0.32161531540658883,False,normal,0.4044246213148957
1067,24.7299069,120.9643811,2021-01-07 14:56:30,1.0,1.1430981490718057,-0.14309814907180574,Gradient Boosting,Sincheng Bridge,Hsinchu County,Baoshan Township,Yangang River,Yangang River,0.0033,1.6,0.001,12.2,,20000.0,715.0,0.002,6.9,68.4,0.002,0.009,0.043,0.0003,0.2,0.006,0.7,0.032,1.0,0.001,0.001,4.0,15.0,3.64,0.148,15.3,0.025,7.59,2021,170,0.14309814907180574,False,normal,0.4044246213148957
1067,24.7299069,120.9643811,2025-10-02 13:56:13,4.0,3.9527722603383886,0.04722773966161142,Gradient Boosting,Sincheng Bridge,Hsinchu County,Baoshan Township,Yangang River,Yangang River,,5.7,,19.5,,40000.0,728.0,,6.4,87.2,,,,,0.17,,,,4.0,,,70.2,33.9,,,30.7,,7.95,2025,171,0.04722773966161142,False,normal,0.4044246213148957
1067,24.7299069,120.9643811,2026-07-16 13:35:20,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Sincheng Bridge,Hsinchu County,Baoshan Township,Yangang River,Yangang River,0.0046,1.5,0.001,10.2,,41000.0,619.0,0.004,7.1,94.6,0.002,0.003,0.251,0.0003,0.15,0.005,1.18,,1.5,,0.001,25.4,32.0,,0.173,30.3,0.01,7.7,2026,172,0.003237702172003587,False,normal,0.4044246213148957
1068,24.729975,120.917134,2021-01-07 15:36:00,2.0,1.9107566784686116,0.08924332153138836,Gradient Boosting,Jhongai Bridge,Hsinchu City,Siangshan District,Yangang River,Yangang River,0.0027,3.3,0.001,15.5,,58000.0,661.0,0.003,8.0,80.7,0.002,0.008,0.098,0.0003,0.34,0.005,1.38,0.089,2.0,0.001,0.001,22.0,15.0,4.05,0.201,15.5,0.014,7.57,2021,173,0.08924332153138836,False,normal,0.4044246213148957
1068,24.729975,120.917134,2025-10-02 14:35:35,1.0,1.1994468107377063,-0.19944681073770631,Gradient Boosting,Jhongai Bridge,Hsinchu City,Siangshan District,Yangang River,Yangang River,,2.7,,15.9,,29000.0,569.0,,6.9,92.7,,,,,0.19,,,,1.0,,,15.4,33.6,,,30.5,,7.71,2025,174,0.19944681073770631,False,normal,0.4044246213148957
1068,24.729975,120.917134,2026-07-16 14:18:42,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Jhongai Bridge,Hsinchu City,Siangshan District,Yangang River,Yangang River,0.0044,1.6,0.001,11.5,,65000.0,637.0,0.004,7.0,100.1,0.002,0.003,0.165,0.0003,0.19,0.005,1.04,,1.5,,0.001,22.1,31.0,,0.121,33.9,0.016,7.88,2026,175,0.003237702172003587,False,normal,0.4044246213148957
1069,24.7408219,120.906295,2021-01-07 10:45:00,5.5,5.560520866181228,-0.06052086618122843,Gradient Boosting,Chenren Bridge,Hsinchu City,Siangshan District,Yangang River,Yangang River,0.0023,6.8,0.001,30.1,804.0,210000.0,3720.0,0.005,5.0,50.2,0.002,0.008,0.115,0.0003,4.02,0.012,1.74,0.223,5.5,0.001,0.001,21.3,16.0,5.5,0.434,15.5,0.102,7.39,2021,176,0.06052086618122843,False,normal,0.4044246213148957
1069,24.7408219,120.906295,2025-10-02 13:05:41,2.75,3.0554861211251265,-0.3054861211251265,Gradient Boosting,Chenren Bridge,Hsinchu City,Siangshan District,Yangang River,Yangang River,,2.3,,20.6,104.0,240000.0,807.0,,6.3,85.8,,,,,2.38,,,,2.75,,,16.6,34.8,,,31.3,,7.75,2025,177,0.3054861211251265,False,normal,0.4044246213148957
1069,24.7408219,120.906295,2026-07-16 07:00:12,3.75,3.7569737169396062,-0.006973716939606245,Gradient Boosting,Chenren Bridge,Hsinchu City,Siangshan District,Yangang River,Yangang River,0.0039,4.1,0.001,22.5,662.0,41000.0,2750.0,0.006,5.6,72.9,0.002,0.003,0.251,0.0003,1.6,0.005,1.02,,3.75,,0.001,41.3,30.0,,0.31,29.3,0.042,7.72,2026,178,0.006973716939606245,False,normal,0.4044246213148957
1070,24.785555,121.1756531,2021-01-07 07:55:23,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Doochunda Bridge,Hsinchu County,Guansi Township,Fongshan River,Fongshan River,0.0006,1.6,0.001,8.0,,9500.0,390.0,0.002,8.1,82.0,0.002,0.003,0.045,0.0003,0.41,0.005,0.99,0.062,1.0,0.001,0.001,6.5,17.0,2.19,0.167,15.8,0.028,7.28,2021,179,0.04288671797889254,False,normal,0.4044246213148957
1070,24.785555,121.1756531,2025-10-02 07:27:04,1.5,1.4663513643368211,0.03364863566317888,Gradient Boosting,Doochunda Bridge,Hsinchu County,Guansi Township,Fongshan River,Fongshan River,,1.0,,5.8,,42000.0,396.0,,5.6,73.1,,,,,0.13,,,,1.5,,,6.3,26.2,,,27.3,,7.88,2025,180,0.03364863566317888,False,normal,0.4044246213148957
1070,24.785555,121.1756531,2026-07-16 08:05:59,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Doochunda Bridge,Hsinchu County,Guansi Township,Fongshan River,Fongshan River,0.0006,1.1,0.001,4.0,,18000.0,318.0,0.003,8.0,100.9,0.002,0.003,0.037,0.0003,0.1,0.005,0.9,,1.0,,0.001,9.9,31.0,,0.038,26.4,0.014,8.03,2026,181,0.04288671797889254,False,normal,0.4044246213148957
1071,24.8256811,121.0656869,2021-01-07 08:46:38,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sinpooda Bridge,Hsinchu County,Sinpu Township,Fongshan River,Fongshan River,0.001,2.5,0.001,10.6,,30000.0,385.0,0.002,9.7,96.8,0.002,0.003,0.042,0.0003,0.49,0.005,1.81,0.059,1.0,0.001,0.001,6.1,16.0,2.51,0.392,15.4,0.015,7.35,2021,182,0.04288671797889254,False,normal,0.4044246213148957
1071,24.8256811,121.0656869,2025-10-02 08:25:56,1.5,1.5258336261382865,-0.025833626138286547,Gradient Boosting,Sinpooda Bridge,Hsinchu County,Sinpu Township,Fongshan River,Fongshan River,,1.4,,13.0,,23000.0,362.0,,8.6,111.8,,,,,0.11,,,,1.5,,,25.8,28.2,,,27.8,,7.92,2025,183,0.025833626138286547,False,normal,0.4044246213148957
1071,24.8256811,121.0656869,2026-07-16 08:56:38,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sinpooda Bridge,Hsinchu County,Sinpu Township,Fongshan River,Fongshan River,0.0003,1.3,0.001,5.5,,30000.0,238.0,0.004,8.0,101.1,0.002,0.004,0.058,0.0003,0.15,0.005,1.25,,1.0,,0.001,13.1,29.0,,0.146,27.3,0.015,7.12,2026,184,0.04288671797889254,False,normal,0.4044246213148957
